CommonName,RecYear,Easting,Northing,SP_GEOMETRY
Holly Blue,1998,448200,215800,System.__ComObject
Holly Blue,2005,448500,218400,System.__ComObject
Holly Blue,1998,449000,225000,System.__ComObject
Holly Blue,2004,447100,196500,System.__ComObject
Holly Blue,2002,444600,197900,System.__ComObject
Holly Blue,2002,444600,197900,System.__ComObject
Holly Blue,2004,444900,198300,System.__ComObject
Holly Blue,1998,444700,198300,System.__ComObject
Holly Blue,2002,444700,198300,System.__ComObject
Holly Blue,2002,444700,198300,System.__ComObject
Holly Blue,1998,444900,197100,System.__ComObject
Holly Blue,1998,445000,197200,System.__ComObject
Holly Blue,2002,445500,198200,System.__ComObject
Holly Blue,2001,448500,215500,System.__ComObject
Holly Blue,2002,446700,198300,System.__ComObject
Holly Blue,2002,446700,197400,System.__ComObject
Holly Blue,2003,444500,199500,System.__ComObject
Holly Blue,2004,444500,199500,System.__ComObject
Holly Blue,1990,443900,199600,System.__ComObject
Holly Blue,1990,443800,199800,System.__ComObject
Holly Blue,1998,444300,219400,System.__ComObject
Holly Blue,1980,440600,214600,System.__ComObject
Holly Blue,1990,447700,217500,System.__ComObject
Holly Blue,1990,443000,216200,System.__ComObject
Holly Blue,1985,443000,217000,System.__ComObject
Holly Blue,1991,443000,217000,System.__ComObject
Holly Blue,1991,444600,216300,System.__ComObject
Holly Blue,1996,445200,199600,System.__ComObject
Holly Blue,1991,444400,199200,System.__ComObject
Holly Blue,1991,446700,198800,System.__ComObject
Holly Blue,1979,449200,213000,System.__ComObject
Holly Blue,1979,448200,215800,System.__ComObject
Holly Blue,1991,448500,219000,System.__ComObject
Holly Blue,1991,448700,221000,System.__ComObject
Holly Blue,1991,443200,232900,System.__ComObject
Holly Blue,1980,426100,220900,System.__ComObject
Holly Blue,1998,425800,214000,System.__ComObject
Holly Blue,1996,425600,211300,System.__ComObject
Holly Blue,1999,425600,211300,System.__ComObject
Holly Blue,2001,425600,211300,System.__ComObject
Holly Blue,2002,425600,211300,System.__ComObject
Holly Blue,1997,424800,212400,System.__ComObject
Holly Blue,2005,425600,211300,System.__ComObject
Holly Blue,1997,425600,211300,System.__ComObject
Holly Blue,1997,425600,211300,System.__ComObject
Holly Blue,2002,425600,211300,System.__ComObject
Holly Blue,2001,425600,211300,System.__ComObject
Holly Blue,1997,425600,211300,System.__ComObject
Holly Blue,1998,424800,214900,System.__ComObject
Holly Blue,1996,425600,211300,System.__ComObject
Holly Blue,2003,425600,211300,System.__ComObject
Holly Blue,2000,425600,211300,System.__ComObject
Holly Blue,1996,425600,211300,System.__ComObject
Holly Blue,1997,425600,211300,System.__ComObject
Holly Blue,2002,425600,211300,System.__ComObject
Holly Blue,2001,425600,211300,System.__ComObject
Holly Blue,1997,425600,211300,System.__ComObject
Holly Blue,1998,425600,211300,System.__ComObject
Holly Blue,2002,425600,211300,System.__ComObject
Holly Blue,2000,425600,211300,System.__ComObject
Holly Blue,2005,425600,211300,System.__ComObject
Holly Blue,2005,425600,211300,System.__ComObject
Holly Blue,2004,441200,197700,System.__ComObject
Holly Blue,1990,449200,197600,System.__ComObject
Holly Blue,1990,449400,197300,System.__ComObject
Holly Blue,1997,461300,191000,System.__ComObject
Holly Blue,1998,425100,214300,System.__ComObject
Holly Blue,2005,425400,204800,System.__ComObject
Holly Blue,1991,425600,211300,System.__ComObject
Holly Blue,1990,425600,211300,System.__ComObject
Holly Blue,1984,425600,211300,System.__ComObject
Holly Blue,1985,425600,211300,System.__ComObject
Holly Blue,1992,425600,211300,System.__ComObject
Holly Blue,1978,423200,217000,System.__ComObject
Holly Blue,1992,427500,213800,System.__ComObject
Holly Blue,1992,427500,214300,System.__ComObject
Holly Blue,1997,437200,186800,System.__ComObject
Holly Blue,1983,446800,199600,System.__ComObject
Holly Blue,1980,428460,201250,System.__ComObject
Holly Blue,1985,428460,201250,System.__ComObject
Holly Blue,1983,428460,201250,System.__ComObject
Holly Blue,1982,428460,201250,System.__ComObject
Holly Blue,1985,428460,201250,System.__ComObject
Holly Blue,1981,428460,201250,System.__ComObject
Holly Blue,1969,431400,198900,System.__ComObject
Holly Blue,1979,431400,198900,System.__ComObject
Holly Blue,1980,431400,198900,System.__ComObject
Holly Blue,1989,431400,198900,System.__ComObject
Holly Blue,1991,431400,198900,System.__ComObject
Holly Blue,1993,431400,198900,System.__ComObject
Holly Blue,1994,455140,194030,System.__ComObject
Holly Blue,1995,438400,187150,System.__ComObject
Holly Blue,1996,438400,187150,System.__ComObject
Holly Blue,1997,438400,187150,System.__ComObject
Holly Blue,1999,438400,187150,System.__ComObject
Holly Blue,1999,438400,187150,System.__ComObject
Holly Blue,2000,438400,187150,System.__ComObject
Holly Blue,2002,438400,187150,System.__ComObject
Holly Blue,1998,438400,187150,System.__ComObject
Holly Blue,1996,471700,177300,System.__ComObject
Holly Blue,1997,448200,205600,System.__ComObject
Holly Blue,2001,446700,200400,System.__ComObject
Holly Blue,1981,439100,199300,System.__ComObject
Holly Blue,2001,454410,205020,System.__ComObject
Holly Blue,2001,449000,207100,System.__ComObject
Holly Blue,2004,446500,213400,System.__ComObject
Holly Blue,2005,454710,205660,System.__ComObject
Holly Blue,2007,454710,205660,System.__ComObject
Holly Blue,2005,452060,206620,System.__ComObject
Holly Blue,2006,436490,219460,System.__ComObject
Holly Blue,2008,455570,217810,System.__ComObject
Holly Blue,2002,460780,210970,System.__ComObject
Holly Blue,2004,427400,190700,System.__ComObject
Holly Blue,2002,444810,199330,System.__ComObject
Holly Blue,2005,454710,205660,System.__ComObject
Holly Blue,2001,454400,208400,System.__ComObject
Holly Blue,2001,449200,209900,System.__ComObject
Holly Blue,1991,427200,229300,System.__ComObject
Holly Blue,1990,465300,184200,System.__ComObject
Holly Blue,1990,467000,184100,System.__ComObject
Holly Blue,1991,438600,216000,System.__ComObject
Holly Blue,1990,464700,193700,System.__ComObject
Holly Blue,1991,429900,209000,System.__ComObject
Holly Blue,1992,426400,219600,System.__ComObject
Holly Blue,1998,454500,183900,System.__ComObject
Holly Blue,1998,454500,183900,System.__ComObject
Holly Blue,1991,454900,184200,System.__ComObject
Holly Blue,2008,442000,224600,System.__ComObject
Holly Blue,1992,428300,202200,System.__ComObject
Holly Blue,1992,428300,202200,System.__ComObject
Holly Blue,1990,472300,193200,System.__ComObject
Holly Blue,1990,437600,188200,System.__ComObject
Holly Blue,1990,437600,188200,System.__ComObject
Holly Blue,1991,437600,188200,System.__ComObject
Holly Blue,1990,437600,188200,System.__ComObject
Holly Blue,1991,427400,227200,System.__ComObject
Holly Blue,1995,446000,199500,System.__ComObject
Holly Blue,2001,453100,202720,System.__ComObject
Holly Blue,2001,448500,209200,System.__ComObject
Holly Blue,1990,446700,201200,System.__ComObject
Holly Blue,1990,461100,204900,System.__ComObject
Holly Blue,1997,472400,181000,System.__ComObject
Holly Blue,1991,427500,201200,System.__ComObject
Holly Blue,1992,458300,207600,System.__ComObject
Holly Blue,1991,432500,203400,System.__ComObject
Holly Blue,1991,435600,224800,System.__ComObject
Holly Blue,1992,436900,214800,System.__ComObject
Holly Blue,1992,436900,214800,System.__ComObject
Holly Blue,1992,436900,214800,System.__ComObject
Holly Blue,1990,460600,206400,System.__ComObject
Holly Blue,1998,475900,182300,System.__ComObject
Holly Blue,1990,452200,206600,System.__ComObject
Holly Blue,1990,452200,206600,System.__ComObject
Holly Blue,1990,452200,206600,System.__ComObject
Holly Blue,1991,452200,206600,System.__ComObject
Holly Blue,1991,452200,206600,System.__ComObject
Holly Blue,1991,452200,206600,System.__ComObject
Holly Blue,1990,451900,206500,System.__ComObject
Holly Blue,1991,451900,206500,System.__ComObject
Holly Blue,1991,451900,206500,System.__ComObject
Holly Blue,1991,451900,206500,System.__ComObject
Holly Blue,1992,451900,206500,System.__ComObject
Holly Blue,1992,435800,231500,System.__ComObject
Holly Blue,1991,435600,233200,System.__ComObject
Holly Blue,1991,441000,243000,System.__ComObject
Holly Blue,1991,441000,243000,System.__ComObject
Holly Blue,1992,445400,227500,System.__ComObject
Holly Blue,1991,457100,204800,System.__ComObject
Holly Blue,1995,473200,198000,System.__ComObject
Holly Blue,1990,471800,196600,System.__ComObject
Holly Blue,1990,423600,220000,System.__ComObject
Holly Blue,1991,452700,203500,System.__ComObject
Holly Blue,1990,452300,203500,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1992,445100,242300,System.__ComObject
Holly Blue,1990,471100,198100,System.__ComObject
Holly Blue,1992,451800,208200,System.__ComObject
Holly Blue,1998,460800,196500,System.__ComObject
Holly Blue,1990,462500,230800,System.__ComObject
Holly Blue,1990,455700,211600,System.__ComObject
Holly Blue,1990,456500,183500,System.__ComObject
Holly Blue,1997,466700,187400,System.__ComObject
Holly Blue,1990,454900,197000,System.__ComObject
Holly Blue,1990,455200,197100,System.__ComObject
Holly Blue,1991,452700,208800,System.__ComObject
Holly Blue,1991,450200,206200,System.__ComObject
Holly Blue,1990,427000,193400,System.__ComObject
Holly Blue,1997,427000,193400,System.__ComObject
Holly Blue,1997,427000,193400,System.__ComObject
Holly Blue,1997,427000,193600,System.__ComObject
Holly Blue,1991,428500,209100,System.__ComObject
Holly Blue,1991,429800,213400,System.__ComObject
Holly Blue,1991,428200,212400,System.__ComObject
Holly Blue,1991,429200,224800,System.__ComObject
Holly Blue,1991,428200,226400,System.__ComObject
Holly Blue,1991,428500,227400,System.__ComObject
Holly Blue,1991,429300,228200,System.__ComObject
Holly Blue,1991,430600,200700,System.__ComObject
Holly Blue,1990,430400,201700,System.__ComObject
Holly Blue,1991,431000,203400,System.__ComObject
Holly Blue,1991,431200,203500,System.__ComObject
Holly Blue,1990,430600,206100,System.__ComObject
Holly Blue,1998,431900,214300,System.__ComObject
Holly Blue,1992,430500,216600,System.__ComObject
Holly Blue,1991,430300,225000,System.__ComObject
Holly Blue,1998,435100,188500,System.__ComObject
Holly Blue,1998,434700,188700,System.__ComObject
Holly Blue,1993,434400,193200,System.__ComObject
Holly Blue,1998,434400,193200,System.__ComObject
Holly Blue,1992,434300,193200,System.__ComObject
Holly Blue,1997,434400,193200,System.__ComObject
Holly Blue,1990,436700,205400,System.__ComObject
Holly Blue,1990,437000,206800,System.__ComObject
Holly Blue,1990,436700,208400,System.__ComObject
Holly Blue,1991,437200,215300,System.__ComObject
Holly Blue,1993,437200,215300,System.__ComObject
Holly Blue,1992,437200,215200,System.__ComObject
Holly Blue,1997,437100,214200,System.__ComObject
Holly Blue,1994,437200,215300,System.__ComObject
Holly Blue,1997,437200,215300,System.__ComObject
Holly Blue,1991,437200,215300,System.__ComObject
Holly Blue,1991,437200,214200,System.__ComObject
Holly Blue,1994,437200,215300,System.__ComObject
Holly Blue,1993,437200,215300,System.__ComObject
Holly Blue,1998,437300,214700,System.__ComObject
Holly Blue,1992,441200,233400,System.__ComObject
Holly Blue,1992,440600,237300,System.__ComObject
Holly Blue,1990,441000,244200,System.__ComObject
Holly Blue,1998,441500,192800,System.__ComObject
Holly Blue,1998,440800,193100,System.__ComObject
Holly Blue,1997,440800,193200,System.__ComObject
Holly Blue,1992,441500,196900,System.__ComObject
Holly Blue,1991,441400,197000,System.__ComObject
Holly Blue,1991,441400,197000,System.__ComObject
Holly Blue,1991,441400,197000,System.__ComObject
Holly Blue,1991,441400,197000,System.__ComObject
Holly Blue,1991,440400,197900,System.__ComObject
Holly Blue,1991,440400,197900,System.__ComObject
Holly Blue,1991,441500,199200,System.__ComObject
Holly Blue,1990,440500,198100,System.__ComObject
Holly Blue,1990,443700,204300,System.__ComObject
Holly Blue,1998,469300,182100,System.__ComObject
Holly Blue,2001,435700,225400,System.__ComObject
Holly Blue,1990,460300,214400,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1997,445500,239700,System.__ComObject
Holly Blue,1998,445500,239700,System.__ComObject
Holly Blue,1990,445900,238100,System.__ComObject
Holly Blue,1990,445300,239800,System.__ComObject
Holly Blue,1995,469400,182800,System.__ComObject
Holly Blue,1985,425100,220400,System.__ComObject
Holly Blue,1975,461700,179400,System.__ComObject
Holly Blue,1977,461700,179400,System.__ComObject
Holly Blue,1995,469900,182100,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1992,445400,238600,System.__ComObject
Holly Blue,1990,445400,238700,System.__ComObject
Holly Blue,1990,445400,238700,System.__ComObject
Holly Blue,1990,445400,238700,System.__ComObject
Holly Blue,1991,445500,239100,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445400,238700,System.__ComObject
Holly Blue,1991,445800,241800,System.__ComObject
Holly Blue,1990,444200,247600,System.__ComObject
Holly Blue,1990,444600,186600,System.__ComObject
Holly Blue,1992,444600,187500,System.__ComObject
Holly Blue,1990,444800,188300,System.__ComObject
Holly Blue,1991,445900,190700,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1998,445600,196900,System.__ComObject
Holly Blue,1992,447400,236500,System.__ComObject
Holly Blue,1992,446600,238200,System.__ComObject
Holly Blue,1990,446100,238300,System.__ComObject
Holly Blue,1997,446700,240500,System.__ComObject
Holly Blue,1998,446700,240500,System.__ComObject
Holly Blue,1991,446300,243900,System.__ComObject
Holly Blue,1991,446300,242500,System.__ComObject
Holly Blue,1991,446100,251500,System.__ComObject
Holly Blue,1997,447900,186800,System.__ComObject
Holly Blue,1997,447900,186800,System.__ComObject
Holly Blue,1997,447700,187300,System.__ComObject
Holly Blue,1990,447600,186100,System.__ComObject
Holly Blue,1990,455500,209600,System.__ComObject
Holly Blue,1972,423000,192000,System.__ComObject
Holly Blue,1991,460300,214400,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
Holly Blue,1991,446800,191800,System.__ComObject
